33;9623;FELONY;0101000020D7080000EAFFFFFFB9632E4121F7FFFFDFC30241
34;112391;FELONY;0101000020D7080000D9FFFFFF89022F419DF7FFFFF7CD0541
35;1159;FELONY;0101000020D7080000F7FFFFFF891F2E4117F8FFFFB7140741
36;77363;FELONY;0101000020D7080000FDFFFFFF6BAB2F41B2F8FFFF9F350841
37;77889;FELONY;0101000020D7080000F7FFFFFFF7F52D4109F7FFFFA7160941
38;107992;FELONY;0101000020D7080000F7FFFFFFD1C22E41AFF7FFFF4FB30C41
39;108412;FELONY;0101000020D70800000200000082FB2F419EF8FFFF273C0841
40;27028;FELONY;0101000020D70800000A0000002CBA2E4118F8FFFF37AE0A41
41;84719;FELONY;0101000020D7080000F1FFFFFF37232F4126F8FFFF57320D41
42;2586;FELONY;0101000020D7080000FDFFFFFFAF5F2E41C8F7FFFFD7570441
43;25286;FELONY;0101000020D7080000F3FFFFFF016A2E410DF9FFFF17110641
44;84930;FELONY;0101000020D70800000C0000003C6C2E41B2F8FFFF67E10C41
45;98927;FELONY;0101000020D70800000A000000C0C82F4123F8FFFFAFBE0641
46;27625;FELONY;0101000020D7080000D6FFFFFF47A72E4128F8FFFF9F520A41
47;28116;FELONY;0101000020D708000009000000F4942E419FF8FFFFE7740E41
48;24009;FELONY;0101000020D70800000D0000002E3C2E411CF8FFFF9FA60441
49;72837;FELONY;0101000020D7080000FFFFFFFF33F92E4102F8FFFFA7CA0E41
50;85938;FELONY;0101000020D7080000FDFFFFFFE8023041D8F7FFFFB72D0641
51;15613;FELONY;0101000020D708000007000000F0692E41DDF7FFFFCF140741
52;25971;FELONY;0101000020D7080000E2FFFFFFCD4E2E41EBF7FFFFEF1D0741
53;4908;FELONY;0101000020D70800000F000000FC3F2F41E4F7FFFFA7B10941
54;6409;FELONY;0101000020D7080000E1FFFFFF33432F4100F8FFFF97060F41
55;16467;FELONY;0101000020D70800000F0000007C322F410DF8FFFF87220F41
56;8762;FELONY;0101000020D7080000FEFFFFFFD93D2F41FDF7FFFFF73F0A41
57;10261;FELONY;0101000020D7080000FBFFFFFFB38E2E41CCF8FFFF87C90641
58;29397;FELONY;0101000020D708000005000000861930413AF8FFFF37970741
59;51138;FELONY;0101000020D7080000DAFFFFFFC3D72E41FBF8FFFF9FA80641
60;4238;FELONY;0101000020D708000008000000BC2B2E4147F8FFFF07A50841
61;9068;FELONY;0101000020D708000009000000FEFD2E4122F8FFFFFFCE0C41
62;113534;FELONY;0101000020D7080000DFFFFFFF019F2E419DF7FFFF87640641
63;20690;FELONY;0101000020D70800000A0000006A0A2F418EF8FFFFAF6F0641
64;115248;FELONY;0101000020D70800001000000094902E416EF8FFFFCF340741
65;1012;FELONY;0101000020D7080000FCFFFFFF09112E4155F8FFFFFF240941
66;45834;FELONY;0101000020D7080000FDFFFFFFE3E22F4174F8FFFFA7FF0941
67;61930;FELONY;0101000020D708000001000000AE212E41E7F7FFFF17C70A41
68;28614;FELONY;0101000020D7080000E5FFFFFF25A52E4114F8FFFF8FDF0541
69;6409;FELONY;0101000020D7080000E1FFFFFF33432F4100F8FFFF97060F41
70;43124;FELONY;0101000020D7080000030000005CD32E4116F8FFFF6F5E0641
71;99636;FELONY;0101000020D7080000FBFFFFFFE81B30416CF8FFFF37550741
72;116995;FELONY;0101000020D7080000FEFFFFFFE3C32E41CFF7FFFF0FE40D41
73;35075;FELONY;0101000020D70800000400000026D32F41A6F7FFFF974A0741
74;94603;FELONY;0101000020D7080000E3FFFFFF9F222E41B1F7FFFFD73C0A41
75;44588;FELONY;0101000020D7080000FEFFFFFF95172F4165F8FFFFB7790D41
76;87313;FELONY;0101000020D7080000FEFFFFFF81632E4173F8FFFFD7440941
77;58440;FELONY;0101000020D7080000FFFFFFFF29792E4199F7FFFF3FD00241
78;38996;FELONY;0101000020D7080000010000005E052F4126F8FFFF37B80941
79;33139;FELONY;0101000020D70800000900000068482E41D3F8FFFFD70C0541
80;30274;FELONY;0101000020D7080000F8FFFFFFD54C2F41A5F7FFFF1F660741
81;73651;FELONY;0101000020D7080000E7FFFFFFBDEE2F41E2F7FFFF4FD30641
82;78433;FELONY;0101000020D70800000300000016792F41FFF7FFFFAF5F0A41
83;27350;FELONY;0101000020D70800000400000058582D41FAF7FFFF1FF60341
84;5020;FELONY;0101000020D7080000F9FFFFFF53762F410FF9FFFFF7AA0741
85;39195;FELONY;0101000020D70800001000000052292E4189F7FFFF4FC50841
86;3009;FELONY;0101000020D70800001000000060312F41F3F7FFFFA7670A41
87;108977;FELONY;0101000020D708000001000000461F2E41C0F7FFFF1FB80941
88;103512;FELONY;0101000020D70800000D000000464E2E41AAF8FFFFEF430241
89;49116;FELONY;0101000020D70800000E00000056502E4128F8FFFFD7A20441
90;53345;FELONY;0101000020D7080000F7FFFFFF29762E41B7F8FFFFE7460741
91;6949;FELONY;0101000020D7080000F9FFFFFFAF332E416AF8FFFF07CC0941
92;28357;FELONY;0101000020D7080000D5FFFFFF2F422E41FBF7FFFF5F8E0A41
93;1659;FELONY;0101000020D708000010000000546E2E41F5F9FFFF67530B41
94;42301;FELONY;0101000020D7080000E8FFFFFF452A2E41A4F7FFFF479C0A41
95;97506;FELONY;0101000020D7080000060000002A5D2E4176F7FFFF7F480441
96;38310;FELONY;0101000020D708000001000000A70230413FF8FFFFA7860A41
97;61930;FELONY;0101000020D708000001000000AE212E41E7F7FFFF17C70A41
98;103468;FELONY;0101000020D7080000030000001E5C2E41B6F7FFFFEF6C0C41
99;91847;FELONY;0101000020D7080000E2FFFFFFE3D62E41A6F7FFFF77F50E41
100;33803;FELONY;0101000020D7080000FCFFFFFFE3712F418FF8FFFF5FD90F41
101;30957;FELONY;0101000020D7080000FDFFFFFFB3252E4175F8FFFF07360A41
102;63118;FELONY;0101000020D7080000FEFFFFFF81C22E4171F8FFFF1F1D0741
103;29977;FELONY;0101000020D70800000300000006752E4109F8FFFF67D90641
104;108053;FELONY;0101000020D7080000EEFFFFFFA10C3041C2F7FFFF8F550341
105;35900;FELONY;0101000020D7080000F9FFFFFF61772E41CAF7FFFF97940B41
106;32485;FELONY;0101000020D7080000DBFFFFFFA3262F41B0F8FFFFDF920541
107;11950;FELONY;0101000020D7080000F2FFFFFF3B742E4192F8FFFF1F720841
108;34905;FELONY;0101000020D7080000F3FFFFFF4D4E2E41E3F8FFFF8F7C0A41
109;78723;FELONY;0101000020D708000005000000F02E2E414CF8FFFF0F9A0941
110;88376;FELONY;0101000020D708000005000000C47C2E4175F8FFFFE7D20641
111;2285;FELONY;0101000020D7080000E1FFFFFF9DEB2D41AFF8FFFFDF0D0841
112;67025;FELONY;0101000020D7080000FFFFFFFFAA0530419EF7FFFFEF5E0841
113;51053;FELONY;0101000020D7080000100000006A0C2E4131F8FFFFDF150741
114;43099;FELONY;0101000020D7080000FEFFFFFFE3A72E419FF7FFFF47A10D41
115;34561;FELONY;0101000020D7080000FBFFFFFFB70B2D4196F7FFFF27A40141
116;59938;FELONY;0101000020D7080000F5FFFFFF21612F4135F8FFFF57740741
117;13625;FELONY;0101000020D708000003000000F89C2E41ADF8FFFF9F000841
118;89760;FELONY;0101000020D70800000D0000003E732F41C3F7FFFF97720A41
119;106352;FELONY;0101000020D70800000800000056C62E41C1F7FFFF87FF0D41
120;54543;FELONY;0101000020D7080000FDFFFFFF716B2E4114F8FFFF87A20941
121;75968;FELONY;0101000020D7080000F7FFFFFF99012E414BF8FFFF7FC90541
122;6137;FELONY;0101000020D708000002000000AA2D2E41D4F7FFFFE73E0B41
123;114742;FELONY;0101000020D708000009000000BA4E2F417FF7FFFF17690741
124;36731;FELONY;0101000020D7080000F3FFFFFFC9092E4154F8FFFFC7220441
125;5479;FELONY;0101000020D7080000F5FFFFFFB1D12F415AF7FFFFCF060841
126;83450;FELONY;0101000020D7080000F8FFFFFFFD4D2E41C7F8FFFFF7690A41
127;63224;FELONY;0101000020D70800000E000000083E2E41BAF8FFFFF7700241
128;48999;FELONY;0101000020D7080000010000007CF92D41C7F8FFFFC7B40541
129;4593;FELONY;0101000020D708000005000000AE9D2F414AF8FFFF6F240841
130;115741;FELONY;0101000020D708000003000000EE272E4172F8FFFF8FA90941
131;65014;FELONY;0101000020D70800000800000036662E41BCF8FFFF7FF10A41
132;4680;FELONY;0101000020D70800000000000026BF2E419EF7FFFF47BC0E41
133;46418;FELONY;0101000020D7080000E5FFFFFFDBE22E418DF8FFFF97C30E41
134;116538;FELONY;0101000020D708000003000000547C2E416DF8FFFFF7890C41
135;79997;FELONY;0101000020D7080000F6FFFFFF7F592E4173F8FFFF77780541
136;89070;FELONY;0101000020D708000002000000A8EF2F417FF8FFFF4F610841
137;858;FELONY;0101000020D70800000D000000E6EE2E415BF8FFFF9F4A0D41
138;59871;FELONY;0101000020D708000008000000AEBF2E413BF8FFFF779C0541
139;57546;FELONY;0101000020D7080000F5FFFFFF1D282E4118F8FFFFF74F0741
140;104144;FELONY;0101000020D7080000D3FFFFFFFB472F419CF8FFFF67860641
141;20154;FELONY;0101000020D70800000B000000D4552E41CAF7FFFFDFDE0741
142;60302;FELONY;0101000020D7080000FEFFFFFFBF102E41A8F7FFFFB7320841
143;114043;FELONY;0101000020D7080000EEFFFFFF8B222E4110F8FFFF67070B41
144;23019;FELONY;0101000020D708000000000000EAFF2F41BFF8FFFFD7670A41
145;30237;FELONY;0101000020D7080000D9FFFFFF9DBB2E4192F8FFFFA7720741
146;30553;FELONY;0101000020D7080000F1FFFFFFEBF82E4135F8FFFFEF550F41
147;23628;FELONY;0101000020D708000000000000A8202E41B8F7FFFF1FF60941
148;55139;FELONY;0101000020D708000003000000EAEC2D4195F8FFFF87850341
149;113993;FELONY;0101000020D70800000B00000080612E41E6F8FFFFDF000841
150;7857;FELONY;0101000020D7080000FCFFFFFFDD2B2F4147F8FFFF5F920941
151;29612;FELONY;0101000020D7080000D5FFFFFF67C12E41BAF7FFFF2FBE0A41
152;67861;FELONY;0101000020D7080000F2FFFFFFC7632E412FF9FFFFDFF60A41
153;78887;FELONY;0101000020D7080000F7FFFFFFBD412E4197F7FFFF87CD0B41
154;92907;FELONY;0101000020D7080000040000006C9E2E415BF9FFFFB7150D41
155;93862;FELONY;0101000020D70800000600000012D82E4166F8FFFF4F700D41
156;86882;FELONY;0101000020D70800001000000034F32E41F2F7FFFF37790D41
157;92547;FELONY;0101000020D70800000F00000000DE2E4126F8FFFFAF230F41
158;49919;FELONY;0101000020D708000007000000D4572E4110F8FFFF37030B41
159;742;FELONY;0101000020D70800000200000000502E41C7F8FFFF3F240C41
160;46264;FELONY;0101000020D7080000040000009A8B2E4196F7FFFF9F0F0741
161;76917;FELONY;0101000020D7080000E1FFFFFF97032F4152F9FFFF67C60B41
162;85254;FELONY;0101000020D7080000FBFFFFFF8D0E2E41CDF8FFFFB7970441
163;28442;FELONY;0101000020D708000003000000A8942E41AEF7FFFFB71A0641
164;12676;FELONY;0101000020D708000008000000EC5F2E41B1F7FFFFD7EB0641
165;89162;FELONY;0101000020D70800000C00000032252E411BF8FFFF0F780741
166;16194;FELONY;0101000020D70800000200000026842E41C4F7FFFF0F0E0941
167;28228;FELONY;0101000020D708000001000000DCC92F415CF8FFFF4F870941
168;69848;FELONY;0101000020D7080000040000007E272E41A3F7FFFFE74E0A41
169;11169;FELONY;0101000020D7080000F6FFFFFFCB382E4194F8FFFFE7A20A41
170;40087;FELONY;0101000020D7080000F7FFFFFFC17F2E41F2F7FFFF57870C41
171;106024;FELONY;0101000020D7080000FEFFFFFFDD692E413FF8FFFF3FF80C41
172;51981;FELONY;0101000020D70800000B00000014E02E416DF9FFFFF7F30E41
173;18890;FELONY;0101000020D70800000A000000600C2E41B5F7FFFF1F140641
174;25045;FELONY;0101000020D70800000D00000094152E41FEF8FFFFA7180A41
175;99296;FELONY;0101000020D70800000C0000001A442E4109F7FFFF37390341
176;47100;FELONY;0101000020D7080000F5FFFFFFFD752E41A3F8FFFF87800441
177;24240;FELONY;0101000020D7080000040000007C412E4135F9FFFF9F240541
178;74609;FELONY;0101000020D70800000A0000009E6C2E4179F8FFFFC7590941
179;32270;FELONY;0101000020D7080000FFFFFFFF19632E41DCF7FFFFCF650A41
180;2168;FELONY;0101000020D7080000FDFFFFFFFF9C2E4180F8FFFFEF9C0641
181;23628;FELONY;0101000020D708000000000000A8202E41B8F7FFFF1FF60941
182;52948;FELONY;0101000020D70800000600000076812E41C0F8FFFF77DD0B41
183;66211;FELONY;0101000020D7080000F8FFFFFF79E72E41CEF7FFFF6F8D0E41
184;42620;FELONY;0101000020D7080000FBFFFFFF6F502E412BF8FFFF7F030C41
185;42620;FELONY;0101000020D7080000FBFFFFFF6F502E412BF8FFFF7F030C41
186;5601;FELONY;0101000020D7080000FBFFFFFFE5732E41FDF8FFFFEF2E0C41
187;27870;FELONY;0101000020D7080000F7FFFFFF0FAE2E410CF9FFFF572D0441
188;94557;FELONY;0101000020D7080000ECFFFFFFF9F12E419DF8FFFF3FB00441
189;51528;FELONY;0101000020D708000005000000A71A3041F5F7FFFF87D60641
190;876;FELONY;0101000020D70800000D000000204E2E413BF8FFFFB7430A41
191;9718;FELONY;0101000020D708000005000000086F2F41D6F7FFFF3FB50A41
192;920;FELONY;0101000020D7080000FDFFFFFF91962F4196F8FFFF8FD80C41
193;8310;FELONY;0101000020D7080000FCFFFFFFDDE92E41D2F7FFFF573E0E41
194;47057;FELONY;0101000020D7080000F7FFFFFF0B5C2E41D5F7FFFF57910A41
195;27529;FELONY;0101000020D70800001000000034982E41A5F8FFFF078E0E41
196;46330;FELONY;0101000020D70800000E0000005A2C2D414BF7FFFF5F320241
197;86118;FELONY;0101000020D70800000400000042CC2F41A9F7FFFFCF970641
198;23031;FELONY;0101000020D70800001000000032FD2F4180F7FFFFE7080741
199;92442;FELONY;0101000020D7080000010000007F0E304106F8FFFFA7870741
200;17711;FELONY;0101000020D7080000F6FFFFFF8F622E412EF8FFFFB7500B41
201;75296;FELONY;0101000020D7080000FEFFFFFF77082F41B3F7FFFFA74C0F41
202;34905;FELONY;0101000020D7080000E7FFFFFFCF4D2E4131F8FFFFFF780A41
203;25424;FELONY;0101000020D7080000FFFFFFFF4D4F2D4167F7FFFFEFE80341
204;110109;FELONY;0101000020D7080000FBFFFFFFEF662E4105F8FFFF0F8D0641
205;13582;FELONY;0101000020D70800000F00000070AE2F4106F7FFFF17EF0741
206;64762;FELONY;0101000020D7080000DEFFFFFF311F2E417FF8FFFF3F450941
207;11099;FELONY;0101000020D7080000F8FFFFFF913C304145F8FFFF575C0941
208;6860;FELONY;0101000020D7080000FAFFFFFF010B2E41F9F6FFFF4F920941
209;68506;FELONY;0101000020D70800000500000086E62E41ADF8FFFF0F270F41
210;106655;FELONY;0101000020D708000003000000D8FA2E413EF8FFFF0F2A0F41
211;25016;FELONY;0101000020D70800000D000000CA7D2E41E6F8FFFF27360C41
212;9293;FELONY;0101000020D7080000E0FFFFFFE79B2E4127F9FFFF67F80B41
213;14078;FELONY;0101000020D70800000A0000008E302F41EDF7FFFF8F350F41
214;99153;FELONY;0101000020D7080000F2FFFFFF37122E41C7F7FFFFB70F0241
215;50583;FELONY;0101000020D708000007000000CEF02E4102F9FFFF1FB60141
216;102600;FELONY;0101000020D7080000E9FFFFFFA33E2E41D6F7FFFF67DD0241
217;40124;FELONY;0101000020D70800000F000000AEF32E4129F8FFFF1FAE0941
218;8479;FELONY;0101000020D708000008000000E4012F4164F8FFFFF72B0F41
219;60758;FELONY;0101000020D708000001000000A2142E4198F8FFFFC7A60841
220;21618;FELONY;0101000020D7080000F4FFFFFFD5F82E412CF8FFFFAF0B0D41
221;46425;FELONY;0101000020D70800000A000000DC252E41CDF8FFFFF7CE0341
222;21606;FELONY;0101000020D70800000800000022343041A4F8FFFFE7220941
223;42789;FELONY;0101000020D7080000E8FFFFFF21AC2F416FF8FFFFAF2E0A41
224;20225;FELONY;0101000020D7080000FBFFFFFF79D82E41C1F8FFFF9F9C0D41
225;82000;FELONY;0101000020D7080000FAFFFFFF9FDC2F41FBF7FFFF171F0341
226;28217;FELONY;0101000020D70800000800000030432E4150F8FFFFBF160341
227;108723;FELONY;0101000020D70800000100000000A12C4123F8FFFFDFD10441
228;65662;FELONY;0101000020D7080000FFFFFFFFF5162F41C0F9FFFFBF6A0641
229;90985;FELONY;0101000020D7080000FBFFFFFF4DFF2F41D8F7FFFF3F1F0741
230;74247;FELONY;0101000020D7080000050000007AAC2E4199F8FFFFDF450A41
231;12099;FELONY;0101000020D70800000A0000008C142F41C3F8FFFF074A0D41
232;41901;FELONY;0101000020D708000010000000C43E2F41E2FBFFFF7B0C1041
233;73288;FELONY;0101000020D7080000EBFFFFFFD9B42E4159F7FFFFBFBF0341
234;45301;FELONY;0101000020D7080000E7FFFFFFD3C12E4178F7FFFF0F720D41
235;99728;FELONY;0101000020D7080000090000002C682E412EF8FFFF7F110841
236;32661;FELONY;0101000020D70800000000000055283041B9F7FFFF37440841
237;73276;FELONY;0101000020D708000000000000084A2F41F1F7FFFF57B10B41
238;15034;FELONY;0101000020D7080000FFFFFFFFCA25304135F8FFFFEF810741
239;88786;FELONY;0101000020D7080000F4FFFFFF7BBF2E4185F8FFFF1F6C0A41
240;50956;FELONY;0101000020D7080000F4FFFFFFCB7B2E4119F8FFFFA7510D41
241;39398;FELONY;0101000020D7080000FCFFFFFF71F52D410BF7FFFFBF680841
242;65658;FELONY;0101000020D7080000E7FFFFFF37FE2D414DF8FFFFE7990841
243;33787;FELONY;0101000020D70800000D000000FA172E414BF8FFFFEFB50941
244;93315;FELONY;0101000020D70800000F000000523A2E41E0F7FFFFFF240A41
245;45896;FELONY;0101000020D7080000E7FFFFFF23792F41FCF7FFFF2FCC0F41
246;84598;FELONY;0101000020D7080000ECFFFFFF6BEA2E4118F8FFFFDF860641
247;98881;FELONY;0101000020D70800000B000000D0122E4104F7FFFF3F680341
248;94026;FELONY;0101000020D70800000C000000C0AD2E41A1F8FFFF57C90641
249;100391;FELONY;0101000020D7080000EFFFFFFF41882E417EF7FFFF97AB0D41
250;36288;FELONY;0101000020D70800000B0000005E0C2E4179F8FFFF179E0941
251;113813;FELONY;0101000020D7080000040000000AA22F4118F7FFFF07B90241
252;23549;FELONY;0101000020D708000008000000F8552E412CF8FFFF7FA30A41
253;20086;FELONY;0101000020D7080000E7FFFFFFEB732E4193F8FFFFBFC40641
254;36452;FELONY;0101000020D70800000900000090D82E413BF9FFFFA7C70F41
255;39024;FELONY;0101000020D7080000F3FFFFFFC1612F41ADF7FFFFCFC80541
256;111335;FELONY;0101000020D7080000EBFFFFFF635F2E41B7F8FFFF078B0841
257;100450;FELONY;0101000020D7080000000000004E232E41E7F7FFFF37A30841
258;73897;FELONY;0101000020D7080000F9FFFFFF73382E41C2F8FFFFF7020941
259;25539;FELONY;0101000020D70800000B000000B6262F41ACF8FFFF07C30E41
260;84598;FELONY;0101000020D708000004000000BAE92E41B1F7FFFF0F950641
261;63712;FELONY;0101000020D70800000B0000007C812E4151F8FFFF27CE0C41
262;11292;FELONY;0101000020D708000009000000B88D2E413CF8FFFFDF7F0741
263;101860;FELONY;0101000020D70800000300000038972E4108F8FFFF1FBB0241
264;66881;FELONY;0101000020D70800000C00000036612E4161F7FFFF87D80341
265;13955;FELONY;0101000020D7080000DAFFFFFF53092E4124F8FFFFBFFD0841
266;13309;FELONY;0101000020D7080000F6FFFFFF73FF2E4142F8FFFF77F80941
267;92894;FELONY;0101000020D7080000E4FFFFFF77042F414CF9FFFF87070E41
268;7497;FELONY;0101000020D7080000F3FFFFFF9B532E414FF8FFFFDF3B0241
269;52554;FELONY;0101000020D7080000F6FFFFFF552E2F415DF7FFFF3FE60641
270;18092;FELONY;0101000020D7080000E4FFFFFF8D232E4192F8FFFF3F9B0841
271;39084;FELONY;0101000020D7080000F6FFFFFF9F182F415BF8FFFF97670941
272;23216;FELONY;0101000020D7080000F4FFFFFFA1502E4150F8FFFFAF9C0A41
273;6589;FELONY;0101000020D7080000F6FFFFFF61C32F41D4F7FFFFFF690641
274;45786;FELONY;0101000020D70800000100000088722E41ABF8FFFF9F9A0C41
275;69882;FELONY;0101000020D7080000F3FFFFFF3D2A2F4171F8FFFF070D0D41
276;5187;FELONY;0101000020D7080000F8FFFFFF5F202E414BF9FFFF7F200941
277;54113;FELONY;0101000020D70800000E0000006A7B2E415FF8FFFF6F730B41
278;3159;FELONY;0101000020D70800000900000088F92E4103F8FFFF87CD0641
279;20035;FELONY;0101000020D708000005000000E4003041A0F7FFFF77350841
280;102691;FELONY;0101000020D7080000FDFFFFFFA90C2F41F8F8FFFFE76F0D41
281;47490;FELONY;0101000020D7080000F1FFFFFF35682E41E6F6FFFFA7960241
282;9719;FELONY;0101000020D7080000DEFFFFFF91242E417AF8FFFF67B00841
283;55838;FELONY;0101000020D7080000F5FFFFFF89252E41A4F8FFFFB7070941
284;119;FELONY;0101000020D708000004000000186D2E4102F8FFFF57390C41
285;57143;FELONY;0101000020D70800000D000000148F2E418DF8FFFF27B40741
286;33661;FELONY;0101000020D7080000F7FFFFFF858C2E419EF7FFFFBF790A41
287;13886;FELONY;0101000020D70800000400000092E02F411FF8FFFFE7080741
288;110771;FELONY;0101000020D7080000FDFFFFFF19F22D41D0F8FFFF7F5C0241
289;27350;FELONY;0101000020D70800000400000058582D41FAF7FFFF1FF60341
290;24298;FELONY;0101000020D70800000A0000000C0F2E417FF8FFFF3F8E0A41
291;13173;FELONY;0101000020D708000009000000727A2E4190F7FFFF8F540B41
292;24016;FELONY;0101000020D70800000500000064DC2F413BF8FFFF173C0641
293;18350;FELONY;0101000020D7080000060000005AFB2D418AF8FFFF0F900841
294;101608;FELONY;0101000020D7080000F2FFFFFF1F182E4198F7FFFF070E0A41
295;102337;FELONY;0101000020D7080000F5FFFFFF15BD2E418CF7FFFF3FDD0341
296;44843;FELONY;0101000020D7080000F4FFFFFFC9212E4194F8FFFF77EC0841
297;20459;FELONY;0101000020D7080000E4FFFFFFBDD82E4113F8FFFFF7D50641
298;79815;FELONY;0101000020D7080000F4FFFFFFB3202E419CF7FFFF67880841
299;49270;FELONY;0101000020D70800000D000000121B2E4100F8FFFFF7DF0841
300;64086;FELONY;0101000020D7080000DAFFFFFFC1F92D4133F8FFFF7F780941
301;59190;FELONY;0101000020D70800000C00000036BA2E4135F8FFFF37810941
302;115110;FELONY;0101000020D70800000900000008FC2D41DDF7FFFF87980941
303;110254;FELONY;0101000020D7080000FCFFFFFFF1252E41A6F7FFFF5FD70941
304;29227;FELONY;0101000020D70800000000000095073041B0F8FFFFD7870A41
305;29612;FELONY;0101000020D7080000FCFFFFFF4BC02E4138F8FFFF5FCD0A41
306;17284;FELONY;0101000020D7080000050000003EB82E411DF7FFFF172F0D41
307;112043;FELONY;0101000020D7080000F7FFFFFF215C2E4188F8FFFF87450241
308;58991;FELONY;0101000020D7080000F4FFFFFF51172E41E0F7FFFF27AA0841
309;90706;FELONY;0101000020D70800000E0000008A292F41C7F7FFFFD7230A41
310;92044;FELONY;0101000020D70800000D000000AE9B2E41C3F8FFFFEFB60E41
311;115176;FELONY;0101000020D70800000D000000E0412F410FFCFFFFE3091041
312;113634;FELONY;0101000020D7080000EFFFFFFF599F2E41C3F7FFFF8F780641
313;50999;FELONY;0101000020D70800000F00000052242E4106F8FFFFEF6F0941
314;95773;FELONY;0101000020D708000003000000B4BC2E41AFF8FFFFE70B0D41
315;9692;FELONY;0101000020D708000008000000BC102F411CF8FFFF37EA0641
316;8027;FELONY;0101000020D7080000F4FFFFFF5BD62F4166F8FFFF6F120841
317;62824;FELONY;0101000020D70800000B000000B81A2F4185F7FFFF07B40941
318;89699;FELONY;0101000020D70800000D000000BE012F416CF8FFFF87690E41
319;89693;FELONY;0101000020D7080000060000006A022F41AAF7FFFF67210F41
320;49389;FELONY;0101000020D70800000300000052F42E4182F7FFFF57050F41
321;39173;FELONY;0101000020D70800000300000000083041EDF7FFFF173F0341
322;982;FELONY;0101000020D7080000F8FFFFFFC3912E41D1F7FFFF8FA10741
323;67005;FELONY;0101000020D70800000E000000041E2E414BF7FFFF8F380A41
324;57784;FELONY;0101000020D7080000060000005C692E41EDF7FFFFD7540641
325;18311;FELONY;0101000020D7080000F0FFFFFFF15B2F41C4F8FFFF3F120F41
326;94576;FELONY;0101000020D708000004000000F4042E4138F8FFFFBF120941
327;85466;FELONY;0101000020D7080000FDFFFFFFE23F3041A4F7FFFF67930941
328;116727;FELONY;0101000020D7080000F4FFFFFF6D272F4156F8FFFF37D20941
329;24298;FELONY;0101000020D70800000A0000000C0F2E417FF8FFFF3F8E0A41
330;87887;FELONY;0101000020D708000001000000A6712E414CF8FFFF97BD0B41
331;21811;FELONY;0101000020D70800000B0000001ED92E41CDF9FFFF97C30E41
332;27350;FELONY;0101000020D70800000400000058582D41FAF7FFFF1FF60341
333;877;FELONY;0101000020D70800000400000006AD2E41ECF8FFFF67870A41
334;83372;FELONY;0101000020D70800000E000000FA9C2E41B5F8FFFF477B0E41
335;68619;FELONY;0101000020D70800000D000000E00C2F41CDF7FFFF17620941
